CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned
CUS00872,32.0,M,Bauchi,Mobile,POS,Food,68000.58,5,13600.12,57,1,3,2.9,4,1,2.5,yes
CUS00873,64.0,F,Borno,desktop,ussd,Fashion,26907.6,2,13453.8,65,2,3,5.0,6,2,0.0,No
CUS00874,39.0,Male,Rivers,mobile,USSD,Auto,,6,11114.36,41,1,0,4.9,7,0,2.6,N
CUS00875,31.0,Female,Imo,Desktop,card,Food,,13,6586.94,1,1,1,2.9,1,0,2.8,no
CUS00876,43.0,male,Bauchi,Tablet,Card,Beauty,110370.45,10,11037.04,16,0,4,1.0,6,1,1.4,YES
CUS00877,45.0,female,Imo,Desktop,nan,Fashion,58387.24,11,5307.93,71,1,3,3.3,1,2,5.1 years,N
CUS00878,40.0,Female,Delta,Mobile,transfer,Fashion,154983.93,8,19372.99,1,0,5,3.2,1,0,0.0,No
CUS00879,31.0,Male,Kano,Desktop,Transfer,Electronics,34846.05,10,3484.61,80,0,2,3.3,2,0,3.2,N
CUS00880,41.0,male,Anambra,Mobile,card,Home,6735.77,3,2245.26,60,3,0,4.0,5,1,3.1,Y
CUS00881,19.0,Male,Borno,Mobile,Card,Fashion,134801.97,6,22467.0,84,0,5,4.4,4,0,2.8,N
CUS00882,62.0,Male,Lagos,Laptop,N/A,Home,500.0,8,62.5,39,0,5,4.5,3,2,2.3,0
CUS00883,43.0,Male,Imo,mobile,Transfer,Food,75814.16,9,8423.8,1,0,4,3.9,4,0,2.8,0
CUS00884,31.0,Male,Bauchi,desktop,transfer,Food,225295.65,9,25032.85,57,0,2,1.7,5,0,3.3,Yes
CUS00885,24.0,Male,Bauchi,Desktop,Transfer,Food,84458.04,7,12065.43,83,3,5,3.2 stars,5,1,0.9,YES
CUS00886,20.0,Female,Delta,Desktop,ussd,Food,34565.46,6,5760.91,72,0,9,5.0,6,2,2.4,No
CUS00887,64.0,M,Abuja,Mobile,Debit Card,Electronics,82417.11,23,3583.35,25,1,3,3.9,7,1,1.7,YES
CUS00888,40.0,FEMALE,Rivers,Mobile,transfer,Fashion,82713.96,12,6892.83,47,3,0,3.9,3,1,0.4,yes
CUS00889,63.0,F,Anambra,Mobile,transfer,Home,92229.25,10,9222.92,29,0,1,3.9 stars,2,1,3.1,NO
CUS00890,60.0,female,Enugu,MOBILE,POS,Home,114801.83,600,19133.64,20,1,4,3.9,5-6 days,0,1.2,No
CUS00891,64.0,Male,Lagos,desktop,Card,Fashion,38240.0,500,7648.0,73,0,0,1.1,1-2 days,0,0.0,Yes
CUS00892,62.0,Female,Oyo,mobile,Transfer,Food,160939.66,7,22991.38,9,4,3,3.3,2,0,1.2,yes
CUS00893,35.0,female,Enugu,Tablet,Transfer,Fashion,-96030.14,900,10670.02,18,2,3,3.5,5,1,0.8,Y
CUS00894,55.0,Male,Rivers,PC,nan,Fashion,117705.73,1,117705.73,11,0,6,4.8,3,2,3.5,Yes
CUS00895,520.0,M,Lagos,Mobile,USSD,Electronics,56733.28,1,56733.28,1,0,5,3.5,1,1,2.2,False
CUS00896,32.0,F,Bauchi,Mobile,ussd,electronics,142887.2,4,35721.8,49,0,4,1.9,1-2 days,1,4.1,N
CUS00897,42.0,male,Oyo,Desktop,transfer,Fashion,73432.64,9,8159.18,79,0,0,3.9,4,2,1.0,Yes
CUS00898,54.0,Male,Imo,MOBILE,Transfer,Fashion,97489.86,6,16248.31,39,3,4,2.7,6,1,-3.3,True
CUS00899,45.0,Female,Abuja,Laptop,Transfer,Fashion,43010.23,15,2867.35,1,0,4,2.3,6,0,6.3,No
CUS00900,27.0,male,Anambra,Mobile,Transfer,Electronics,40138.08,1,40138.08,70,1,3,2.7,4,0,2.5,No
CUS00901,56.0,Male,Imo,Phone,USSD,Sports,115969.24,4,28992.31,95,0,0,4.0,8,3,3.3 yrs,yes
CUS00902,34.0,male,Abuja,MOBILE,Transfer,Electronics,65037.69,15,4335.85,25,0,1,4.8,3,1,3.0,N
CUS00903,56.0,female,Kano,Mobile,Card,Electronics,NGN46577.96,8,5822.24,30,0,0,4.0,3,0,0.0,False
CUS00904,,f,Delta,Desktop,Bank Transfer,Sports,56056.75,12,4671.4,60,0,0,4.1,1,0,2.9,no
CUS00905,43.0,Female,Lagos,Desktop,N/A,Fashion,116452.89,18,6469.6,93,2,2,4.0,3,2,2.5,True
CUS00906,61.0,MALE,Imo,Laptop,Transfer,Home,56693.3,4,14173.32,29,1,1,3.6,5,0,1.6,False
CUS00907,42.0,F,Abuja,Mobile,Transfer,Beauty,NGN79705.53,7,11386.5,5,1,8,4.2,7 days,2,0.7,0
CUS00908,34.0,Female,Enugu,MOBILE,Card,Fashion,NGN85676.25,6,14279.38,63,0,2,1.1,2,0,3.0,True
CUS00909,30.0,Male,Delta,Desktop,transfer,Home,500.0,1,500.0,68,1,5,3.6,4,2,0.5,yes
CUS00910,37.0,female,Abuja,desktop,Bank Transfer,Electronics,18799.31,6,3133.22,45,0,0,2.5,6,1,5.2 yrs,yes
CUS00911,42.0,Female,Kaduna,Desktop,Card,Beauty,10013251.0,12,8344.38,28,1,1,4.7,4,1,2.2,NO
CUS00912,21.0,Female,Kano,mobile,Transfer,Food,51833.68,10,5183.37,74,3,3,3.4,1,0,0.2 yrs,N
CUS00913,27.0,Male,Rivers,MOBILE,Debit Card,Fashion,132552.62,11,12050.24,60,0,1,3.5,4,2,1.2,N
CUS00914,20.0,MALE,Imo,MOBILE,transfer,Sports,128506.32,6,21417.72,21,0,2,2.0,5 days,1,1.6,Y
CUS00915,58.0,female,Anambra,Phone,Card,electronics,NGN117362.59,4,29340.65,46,0,2,4.5,2,0,5.6,No
CUS00916,62.0,female,Kano,Mobile,transfer,N/A,166889.73,14,11920.7,4,2,2,4.1,3,0,0.7,0
CUS00917,35.0,Female,Delta,desktop,Transfer,Sports,81260.98,5,16252.2,65,1,6,4.1,1,1,1.8 yrs,No
CUS00918,64.0,Male,Kaduna,Mobile,USSD,Food,114199.69,9,12688.85,37,3,3,2.7,1,0,1.2,yes
CUS00919,53.0,male,Lagos,Desktop,Debit Card,Fashion,58701.96,8,7337.74,31,1,3,2.7,6,0,2.7,1
CUS00920,64.0,M,Enugu,mobile,Bank Transfer,Fashion,195356.65,15,13023.78,44,1,4,3.7,3,0,1.2 yrs,False
CUS00921,39.0,Male,Anambra,Desktop,USSD,Food,17426351.0,12,14521.96,46,1,4,2.8,7 days,0,0.3,Y
CUS00922,51.0,male,Imo,mobile,N/A,Food,85534.62,1,85534.62,71,2,2,3.9,5,1,-1.7,yes
CUS00923,64.0,f,Anambra,Laptop,USSD,FASHION,102396.38,2,51198.19,62,0,2,13.0,3,1,1.6,yes
CUS00924,25.0,female,Kano,Mobile,Debit Card,Food,,10,14616.84,40,1,3,3.0,3,2,1.1,yes
CUS00925,57.0,female,Delta,desktop,Cash,Food,78378.72,7,11196.96,67,0,5,5.0,5,1,1.2,no
CUS00926,61.0,f,Lagos,Desktop,POS,Food,55451.92,5,11090.38,57,2,5,3.9,5,0,3.8 years,1
CUS00927,36.0,Female,Bauchi,Mobile,POS,Auto,124329.54,13,9563.81,32,0,2,3.7,4,1,1.5,No
CUS00928,59.0,F,Kaduna,Mobile,Card,Home,88529.77,8,11066.22,41,0,4,5.0,6,1,0.3,No
CUS00929,58.0,f,Imo,PC,N/A,Sports,93234.75,8,11654.34,40,1,2,1.2,3,0,1.3,Y
CUS00930,54.0,Male,Bauchi,Phone,Bank Transfer,Fashion,47457.79,11,4314.34,60,0,3,2.7,2,1,2.1,False
CUS00931,23.0,female,Enugu,PC,Debit Card,Auto,7704.75,6,1284.12,33,0,2,3.1,3,2,0.0,yes
CUS00932,43.0,F,Lagos,Laptop,Transfer,Electronics,95626.41,15,6375.09,33,2,2,4.4,4,1,4.4,Y
CUS00933,51.0,F,Borno,Mobile,Bank Transfer,electronics,125723.29,4,31430.82,104,1,5,4.4,1 days,0,3.3,no
CUS00934,62.0,male,Borno,Desktop,Bank Transfer,Beauty,74838.7,11,6803.52,73,1,3,2.6,1,1,4.1,N
CUS00935,23.0,m,Lagos,desktop,Transfer,Food,149639.33,15,9975.96,22,2,3,4.5,4,0,,No
CUS00936,54.0,female,Kaduna,Tablet,N/A,Food,53323.77,1,53323.77,62,0,0,3.1,3,1,0.0 years,Y
CUS00937,50.0,Male,Oyo,Desktop,Card,Home,37538.3,600,6256.38,48,0,2,4.7,3,1,4.3,False
CUS00938,39.0,FEMALE,Bauchi,Desktop,Card,Electronics,81974.64,13,6305.74,56,0,2,2.5,3,0,0.7,N
CUS00939,38.0,Female,Abuja,mobile,card,electronics,81283.33,13,6252.56,49,0,1,3.4,7,0,0.8,NO
CUS00940,23.0,Female,Anambra,mobile,card,Food,119648.59,700,17092.66,80,0,3,3.0,6,0,2.2,1
CUS00941,23.0,M,Imo,Mobile,transfer,Fashion,50126.67,4,12531.67,55,0,2,4.6,1,1,4.1,N
CUS00942,21.0,M,Oyo,Tablet,Card,Electronics,146564.24,12,12213.69,43,0,3,3.0,2,0,3.6,N
CUS00943,47.0,M,Abuja,mobile,N/A,Food,173511.26,13,13347.02,76,0,3,3.5,5,0,3.4,Yes
CUS00944,28.0,m,Delta,mobile,Card,Food,83238.52,2,41619.26,51,0,1,4.0,5,2,1.5,0
CUS00945,47.0,female,Imo,Mobile,Card,Food,141236.97,1,141236.97,48,0,2,4.0,3,0,1.5,No
CUS00946,48.0,male,Imo,desktop,Card,Home,37457.63,9,4161.96,54,1,3,4.4,1,1,2.5,False
CUS00947,41.0,Male,Borno,Mobile,card,Food,133384.97,11,12125.91,42,0,5,3.7,2,1,1.8,no
CUS00948,26.0,m,Kaduna,Desktop,N/A,food,,6,22021.24,45,2,3,3.1,2,1,3.3,YES
CUS00949,20.0,m,Delta,MOBILE,transfer,Beauty,123854.68,11,11259.52,27,3,1,3.2,4,0,3.2,0
CUS00950,48.0,female,Anambra,mobile,Bank Transfer,Auto,84299.66,400,21074.92,22,2,3,35.0,7,0,2.9,YES
CUS00951,57.0,Male,Rivers,Mobile,Card,Electronics,500.0,1,500.0,15,0,6,3.7,2,0,0.0,no
CUS00952,54.0,Male,Abuja,desktop,card,Food,56122.28,5,11224.46,3,3,4,3.4,1,1,2.2,No
CUS00953,53.0 years,Female,Borno,mobile,Cash,Fashion,56833.78,8,7104.22,18,3,4,3.5,3-4 days,0,1.8,True
CUS00954,,Male,Imo,MOBILE,Cash,Beauty,40978.53,6,6829.76,39,1,4,2.0,6-7 days,0,2.3,yes
CUS00955,48.0,Female,Oyo,desktop,Card,electronics,90500.94,2,45250.47,48,2,5,4.2,1,3,0.9,YES
CUS00956,23.0,m,Borno,mobile,transfer,Electronics,66146.64,1,66146.64,36,0,5,3.7,6,0,0.0,NO
CUS00957,19.0,M,Abuja,Tablet,card,Electronics,47892.46,5,9578.49,1,0,4,4.5,3,0,2.7,NO
CUS00958,37.0,Male,Abuja,Mobile,Debit Card,electronics,37353.99,12,3112.83,92,0,5,3.5,2,2,1.5,Yes
CUS00959,45.0,Female,Kaduna,Mobile,Cash,Fashion,52801.92,14,3771.57,77,3,0,1.8,1,0,2.9,Y
CUS00960,28.0,Male,Imo,Desktop,Card,Home,135467.46,13,10420.57,58,0,0,3.1,5,0,1.0,NO
CUS00961,21.0,Male,Delta,mobile,transfer,Beauty,55253.87,3,18417.96,102,0,3,3.3,3,2,4.1,No
CUS00962,32.0,Female,Bauchi,mobile,Transfer,Auto,61827.76,2,30913.88,15,1,3,4.2,4,1,3.5,NO
CUS00963,23.0,Female,Rivers,Mobile,Bank Transfer,Electronics,64448.61,10,6444.86,101,0,1,1.4,2,0,2.4,1
CUS00964,47.0,female,Kaduna,Mobile,transfer,Electronics,100254.71,11,9114.06,16,0,4,3.5,3,1,1.7,N
CUS00965,55.0,f,Enugu,Tablet,Transfer,Beauty,105531.23,10,10553.12,52,1,0,4.0,3,0,3.3,0
CUS00966,19.0,Female,Imo,Mobile,N/A,food,500.0,1,500.0,6,0,1,2.8,3,0,2.6,Y
CUS00967,32.0,M,Kaduna,desktop,card,Food,130973.58,3,43657.86,45,0,2,3.6/5,2,0,2.4,no
CUS00968,28.0,MALE,Anambra,Mobile,Card,Fashion,149636.56,7,21376.65,56,1,0,2.9,1-2 days,0,3.6,no
CUS00969,25.0,Female,Rivers,mobile,transfer,Sports,37741.61,10,3774.16,40,2,5,2.8,9,1,4.1,Y
CUS00970,43.0,Male,Borno,PC,Transfer,FASHION,41246.58,11,3749.69,66,2,0,3.1,1,1,0.1,True
CUS00971,62.0,FEMALE,Lagos,Mobile,Bank Transfer,Auto,64738.6,8,8092.32,47,0,1,2.8,4,1,0.4,NO
CUS00972,610.0,Male,Enugu,Tablet,Bank Transfer,N/A,50979.82,9,5664.42,29,0,4,4.2,1,2,0.8,NO
CUS00973,22.0,male,Kano,Mobile,nan,Electronics,95076.71,800,11884.59,27,0,4,2.8,1,0,0.0,No
CUS00974,23.0,F,Kaduna,mobile,card,Electronics,,11,45.45,69,3,0,2.6,4,1,1.9,Y
CUS00975,43.0,Female,Abuja,mobile,Cash,Sports,34693.26,9,3854.81,25,1,4,5.0,4,1,2.9,no
CUS00976,21.0,Female,Bauchi,Desktop,Debit Card,Auto,154263.87,8,19282.98,72,2,3,4.5,6 days,1,2.0,Y
CUS00977,36.0,female,Lagos,mobile,Card,Fashion,₦43230.1,6,7205.02,81,2,7,1.6,4,0,1.2,1
CUS00978,37.0,Male,Kaduna,Phone,card,Fashion,NGN140954.27,8,17619.28,1,1,3,2.7,3,0,3.7,No
CUS00979,50.0,Female,Kaduna,Mobile,card,Books,100990.22,10,10099.02,78,1,2,3.7,2,1,2.2 yrs,1
CUS00980,37.0,female,Oyo,Mobile,Card,Electronics,-3582.95,9,398.11,106,1,1,3.8,6,0,2.5 years,Yes
CUS00981,29.0,F,Oyo,Phone,USSD,Food,113589.81,9,12621.09,52,0,1,2.0,5-6 days,0,3.7,yes
CUS00982,64.0,Male,Lagos,mobile,Bank Transfer,Beauty,79704.97,14,5693.21,62,0,1,4.7,1,0,1.8,NO
CUS00983,-18.0,FEMALE,Delta,Phone,Bank Transfer,Beauty,64503.98,9,7167.11,76,2,5,4.3,4,0,5.1,N
CUS00984,43.0,Female,Borno,mobile,Card,Home,96023.07,4,24005.77,36,2,3,4.0,4,0,1.3,NO
CUS00985,31.0,MALE,Oyo,MOBILE,Card,Food,106358.51,12,8863.21,50,0,4,4.9,3,2,5.0,no
CUS00986,55.0,female,Abuja,Desktop,Transfer,Sports,116841.63,1,116841.63,5,2,6,4.0,5,1,0.5,N
CUS00987,54.0,male,Enugu,desktop,Bank Transfer,Beauty,138021.38,2,69010.69,49,3,0,3.9,5,0,2.8,1
CUS00988,28.0,M,Kano,PC,Card,Beauty,103366.12,9,11485.12,59,0,5,5.0,3-4 days,1,1.0,False
CUS00989,53.0,f,Rivers,mobile,ussd,Sports,23096.47,10,2309.65,60,0,3,4.6,3,1,3.7,False
CUS00990,30.0,Male,Kano,Mobile,Card,Fashion,63685.95,1,63685.95,76,1,3,2.7,6,0,1.3,yes
CUS00991,60.0,female,Kano,Mobile,transfer,Electronics,217437.18,6,36239.53,21,0,1,4.1,5,0,2.4,No
CUS00992,20.0,Male,Rivers,Mobile,USSD,Electronics,117602.1,4,29400.52,29,0,1,2.8,4,0,1.0,NO
CUS00993,50.0,Female,Oyo,Mobile,Debit Card,Fashion,191617.93,,38323.59,101,1,3,4.0,1,0,3.4 yrs,0
CUS00994,23.0,Female,Lagos,Desktop,Transfer,Beauty,147794.53,12,12316.21,40,0,7,4.0,4,0,1.0,False
CUS00995,27.0,m,Rivers,mobile,transfer,Auto,95881.09,11,8716.46,51,0,5,2.1,5,1,4.5,YES
CUS00996,22.0,f,Borno,mobile,Transfer,Home,98563.32,7,14080.47,42,1,5,3.4,1,1,0.5,no
CUS00997,40.0,Male,Borno,Desktop,ussd,Books,83353.9,5,16670.78,20,0,2,3.8,4,1,0.0,NO
CUS00998,27.0,Male,Imo,mobile,Bank Transfer,Food,6798.79,1,6798.79,93,1,1,3.1,3,1,3.4,Y
CUS00999,-61.0,female,Anambra,Mobile,Card,Food,NGN85812.13,15,5720.81,29,3,1,3.8,3,1,1.1,False
CUS01000,19.0,M,Delta,Mobile,Bank Transfer,Food,139480.35,10,13948.04,11,1,2,4.3,2,0,2.0,0
CUS01001,30.0,Male,Enugu,Mobile,card,Fashion,58016.2,4,14504.05,31,1,0,3.5,3,1,1.5,No
CUS01002,57.0,male,Bauchi,mobile,Card,Electronics,103537.88,11,9412.53,1,0,1,3.7,6,0,0.0,No
CUS01003,,F,Oyo,Mobile,USSD,Beauty,123321.6,7,17617.37,25,2,1,4.9,3,0,1.9,N
CUS01004,37.0,f,Delta,Mobile,Transfer,N/A,44064.38,6,7344.06,15,0,2,4.0,5,2,3.9,N
CUS01005,18.0,Female,Rivers,Desktop,ussd,Fashion,64691.37,10,6469.14,63,1,3,3.7,2,0,3.5,YES
CUS01006,54.0,M,Anambra,MOBILE,Debit Card,Electronics,39193.98,4,9798.5,24,0,3,2.5,5,1,2.3,Yes
CUS01007,-26.0,F,Bauchi,Mobile,Card,Books,48002.55,6,8000.42,71,2,2,4.2,4,0,-3.7,True
CUS01008,34.0,female,Enugu,mobile,card,Fashion,27057.76,8,3382.22,86,0,1,3.8,4,0,0.4,0
CUS01009,26.0,F,Enugu,desktop,Bank Transfer,Auto,44479.82,5,8895.96,68,0,0,48.0,4,1,1.5,No
CUS01010,28.0,male,Oyo,MOBILE,N/A,Home,148875.51,11,13534.14,38,0,1,3.5,5,0,2.6,Yes
CUS01011,32.0,Female,Rivers,PC,card,food,43803.53,17,2576.68,49,1,1,1.7,1,0,1.8,no
CUS01012,41.0,MALE,Delta,Mobile,N/A,Food,90690.66,4,22672.66,1,1,3,1.8,1,0,1.6,Yes
CUS01013,55.0,M,Lagos,Mobile,card,Home,62370.91,1,62370.91,40,2,4,4.2,4,0,0.2,No
CUS01014,52.0,Male,Delta,Phone,USSD,Food,138048.97,1,138048.97,19,1,4,2.9,1,0,0.0,False
CUS01015,47.0,male,Delta,Tablet,Bank Transfer,Sports,144002.3,7,20571.76,65,0,4,3.9,2,2,3.2,No
CUS01016,48.0,Female,Enugu,mobile,Cash,Food,123883.15,4,30970.79,122,0,2,3.6 stars,3,2,2.4,no
CUS01017,22.0,Male,Lagos,desktop,Cash,Fashion,98776.05,9,10975.12,59,0,1,3.3,2,0,3.4,no
CUS01018,,FEMALE,Lagos,desktop,Cash,Beauty,74602.32,8,9325.29,1,2,1,3.4,2,1,1.3 years,N
CUS01019,31.0,M,Oyo,PC,Bank Transfer,Beauty,3136564.0,1,31365.64,34,0,0,2.6,4,1,0.9,no
CUS01020,28.0,female,Bauchi,Laptop,Bank Transfer,Auto,172458.8,1,172458.8,48,1,4,3.5,6-7 days,1,2.0,Yes
CUS01021,26.0,Female,Kaduna,desktop,USSD,Home,50814.71,9,5646.08,47,1,2,2.9,,0,3.3,N
CUS01022,51.0,female,Kano,Mobile,Transfer,Home,114864.09,8,14358.01,23,0,0,3.1,2-3 days,0,1.7,NO
CUS01023,290.0,Male,Kano,Phone,Cash,Electronics,132680.45,5,26536.09,52,1,1,3.2,2,0,3.2,NO
CUS01024,52.0,Female,Enugu,Mobile,card,Home,60012.38,1,60012.38,7,3,1,3.3,1,0,0.5,False
CUS01025,52.0,f,Kaduna,Mobile,Transfer,Beauty,₦131710.56,10,13171.06,16,0,3,4.4,4,0,1.8,NO
CUS01026,18.0,female,Bauchi,Phone,Debit Card,electronics,119389.59,14,8527.83,64,0,5,3.4,5,0,1.9,False
CUS01027,57.0,M,Kaduna,Mobile,Cash,FASHION,162758.37,9,18084.26,14,0,2,4.5,6,0,3.8,False
CUS01028,39.0,Female,Oyo,Mobile,Transfer,Electronics,63879.41,3,21293.14,61,0,0,5.0,2,0,2.3 years,N
CUS01029,46.0,FEMALE,Delta,Mobile,Card,Auto,27136.12,8,3392.02,3,1,2,4.4,1,0,4.6,no
CUS01030,25.0,F,Enugu,Phone,Transfer,Electronics,62252.96,1,62252.96,97,1,2,4.0,4,1,0.0,0
CUS01031,28.0,female,Lagos,mobile,N/A,Food,94398.41,13,7261.42,21,3,2,3.8,5,0,2.2,True
CUS01032,58.0,female,Borno,desktop,Transfer,Beauty,87619.57,800,10952.45,38,0,1,4.4 stars,4,1,2.3,No
CUS01033,54.0,Male,Enugu,Mobile,Transfer,Electronics,67295.29,1,67295.29,54,1,3,3.6,-4,2,2.9,yes
CUS01034,31.0 years,Male,Kano,tablet,Cash,Home,500.0,6,83.33,28,0,3,4.5,-6,2,0.8,No
CUS01035,47.0,male,Bauchi,tablet,Transfer,Electronics,106171.73,10,10617.17,49,0,2,4.1,2,0,4.5,No
CUS01036,52.0,Male,Kaduna,Desktop,Card,Fashion,173755.5,6,28959.25,62,0,3,3.1,,0,2.0,NO
CUS01037,38.0,Female,Bauchi,Desktop,Transfer,Beauty,105891.31,6,17648.55,73,0,2,4.4,7,0,0.4,No
CUS01038,54.0,m,Oyo,Mobile,card,Home,112411.1,1,112411.1,68,0,2,3.6,3,1,2.0,N
CUS01039,22.0,F,Enugu,Laptop,card,FASHION,110760.04,10,11076.0,39,1,5,3.4,1,0,1.5,False
CUS01040,360.0,female,Rivers,mobile,USSD,Home,102867.1,4,25716.78,40,0,4,3.0,2,0,6.2,No
CUS01041,31.0,F,Enugu,PC,USSD,Home,126924.97,1,126924.97,115,1,4,3.7,2,1,3.6,Yes
CUS01042,43.0,F,Lagos,Desktop,N/A,Food,102791.82,6,17131.97,73,0,5,4.5,4-5 days,1,2.1,YES
CUS01043,21.0,Male,Enugu,MOBILE,USSD,Electronics,70929.53,12,5910.79,17,0,4,4.4,2,1,1.8,No
CUS01044,42.0,Female,Anambra,tablet,Transfer,Electronics,49180.5,6,8196.75,47,1,4,39.0,4,1,3.4,False
CUS01045,62.0,Female,Oyo,desktop,Transfer,Beauty,73796.19,,4612.26,34,1,0,4.1,2,1,3.5,False
CUS01046,590.0,Female,Abuja,Laptop,Cash,Home,99135.83,10,9913.58,40,2,3,4.8,1,1,0.0,No
CUS01047,420.0,female,Oyo,Desktop,Debit Card,Food,NGN70776.27,9,7864.03,8,0,2,3.4,4,1,3.0,False
CUS01048,35.0,Female,Kaduna,Mobile,Transfer,Home,99145.24,7,14163.61,32,0,6,2.4,4,1,2.0,N
CUS01049,57.0,M,Borno,desktop,ussd,Beauty,104761.76,7,14965.97,99,0,4,4.8,5,0,0.0,N
CUS01050,25.0,Female,Abuja,desktop,Card,Electronics,₦122493.07,6,20415.51,62,0,1,3.0,2,2,3.3,True
CUS01051,56.0,Male,Kaduna,mobile,USSD,Fashion,142725.77,6,23787.63,1,0,3,2.8 stars,2,0,5.4,NO
CUS01052,57.0,M,Kaduna,Mobile,Debit Card,Auto,88510.33,10,8851.03,81,4,3,1.7,4,0,2.8 yrs,yes
CUS01053,31.0,Male,Lagos,mobile,Transfer,Home,26150.05,3,8716.68,77,0,3,4.1,7,0,3.7,Y
CUS01054,49.0,Male,Lagos,Desktop,card,electronics,69470.32,2,34735.16,34,0,0,1.9,4,1,4.7,yes
CUS01055,55.0,Male,Imo,Desktop,Transfer,Electronics,86982.82,2,43491.41,66,0,3,2.7,4,0,0.8,0
CUS01056,50.0,Female,Delta,mobile,ussd,N/A,2390.41,18,132.8,19,0,2,4.1,3,0,0.0,no
CUS01057,400.0,female,Kano,desktop,Card,Fashion,NGN147489.9,10,14748.99,30,0,3,4.2,1,1,3.0,N
CUS01058,32.0,Female,Delta,Mobile,Bank Transfer,Electronics,91407.01,9,10156.33,89,1,1,2.8,5,1,1.6,Y
CUS01059,50.0,Female,Delta,Desktop,Transfer,N/A,102160.88,2,51080.44,36,0,1,3.4,5,0,0.0,No
CUS01060,42.0,male,Borno,Mobile,Bank Transfer,Fashion,₦146448.69,11,13313.52,1,2,5,2.6,5,0,1.9,False
CUS01061,34.0,Male,Kano,Mobile,USSD,Home,56643.57,7,8091.94,43,1,0,3.0,3,0,3.1,no
CUS01062,500.0,FEMALE,Rivers,MOBILE,ussd,Fashion,110831.89,9,12314.65,42,0,1,3.8,5,0,1.8 yrs,NO
CUS01063,64.0,F,Abuja,PC,Transfer,Beauty,80056.11,3,26685.37,80,0,2,3.0,5,0,0.8,1
CUS01064,19.0,M,Bauchi,Desktop,POS,FASHION,76716.09,8,9589.51,45,0,1,3.3/5,7,0,1.7,No
CUS01065,31.0 years,F,Delta,tablet,Card,Fashion,50251.34,5,10050.27,32,0,1,,5,1,2.0,yes
CUS01066,57.0,Male,Borno,Phone,Transfer,Home,159952.14,4,39988.04,76,4,3,4.6,4,1,0.0,True
CUS01067,57.0,male,Imo,MOBILE,Cash,Fashion,68102.5,11,6191.14,48,1,0,4.0,1,1,1.8,NO
CUS01068,56.0,Female,Enugu,Mobile,Card,Sports,116475.89,1,116475.89,22,0,0,4.3,4,1,0.0,N
CUS01069,23.0,FEMALE,Enugu,Laptop,Transfer,Fashion,624.67,10,62.47,79,0,7,4.8,4,1,3.0,no
CUS01070,23.0,Male,Kaduna,Desktop,N/A,Fashion,138099.48,11,12554.5,50,0,3,2.7,5,1,0.0 yrs,True
CUS01071,20.0,F,Kano,Desktop,nan,Fashion,132349.5,3,44116.5,45,1,1,3.1,6,0,3.5,yes
CUS01072,240.0,F,Kaduna,Mobile,USSD,Fashion,89384.53,3,29794.84,50,0,3,1.6,3,0,1.4,Yes
CUS01073,25.0,Male,Borno,Tablet,POS,FASHION,74787.59,6,12464.6,12,0,4,,8-9 days,0,1.2,0
CUS01074,59.0,Female,Anambra,Mobile,card,Food,103000.0,9,11444.44,29,0,4,3.4,1,0,2.4,False
CUS01075,32.0,female,Anambra,Mobile,Transfer,Fashion,187995.58,7,26856.51,45,0,2,4.5,4,0,0.7 years,0
CUS01076,64.0,MALE,Imo,Desktop,ussd,Food,5654.35,10,565.44,39,1,4,2.3,2,1,2.4 yrs,0
CUS01077,46.0,Female,Bauchi,MOBILE,transfer,Fashion,120191.23,16,7511.95,83,2,0,45.0,1,2,0.9,N
CUS01078,50.0,female,Lagos,Phone,nan,Home,43977.22,,8795.44,51,2,0,5.0,3-4 days,1,1.2,NO
CUS01079,47.0,f,Lagos,Desktop,Transfer,food,84103.67,1,84103.67,70,1,3,3.4,1 days,1,2.6,False
CUS01080,56.0,FEMALE,Kano,Phone,transfer,Food,73845.39,12,6153.78,45,0,3,2.5,3,1,0.3,NO
CUS01081,44.0,Male,Kano,Phone,Card,electronics,65725.68,16,4107.85,76,2,1,3.4,4,0,0.1,Y
CUS01082,53.0,female,Delta,tablet,Card,Beauty,84529.07,9,9392.12,56,1,3,1.3,6,1,2.4,1
CUS01083,460.0,Female,Anambra,Mobile,Card,Fashion,33962.3,2,16981.15,45,1,1,3.5/5,1,1,2.0,No
CUS01084,55.0,f,Delta,desktop,nan,Home,131313.12,7,18759.02,44,0,2,4.3,5,0,2.3,No
CUS01085,50.0,M,Lagos,PC,Bank Transfer,Beauty,4263.54,2,2131.77,16,0,5,3.5,4,0,2.5,no
CUS01086,54.0,Male,Abuja,desktop,Debit Card,Home,109289.4,11,9935.4,60,1,4,3.2,6,0,2.1,yes
CUS01087,44.0,female,Abuja,Desktop,card,electronics,70305.89,1,70305.89,43,4,1,4.0,3,0,2.9,True
CUS01088,50.0,Female,Kano,mobile,Transfer,Food,32308.38,6,5384.73,29,1,0,4.1,1,0,2.1,No
CUS01089,21.0,f,Kaduna,mobile,Transfer,FASHION,94107.25,2,47053.62,78,0,2,1.8,1,3,0.0,1
