,CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned,SatisfactionIndex,LoyaltyIndex
752,CUS00753,34,Female,Enugu,Mobile,Debit card,Electronics,19277.46,17,1133.97,1,4,3,4.7,2,1,2.9,Yes,0.783,13.63
753,CUS00754,38,Male,Enugu,Pc,POS,Food,138606.73,8,17325.84,15,2,0,5.0,7,1,0.0,Yes,0.556,0.0
754,CUS00755,31,Male,Enugu,Desktop,Debit card,Fashion,115381.17,7,16483.02,41,1,5,1.6,5,0,4.4,Yes,0.267,7.04
755,CUS00756,26,Male,Kano,Mobile,Debit card,Food,7778.5,7,1111.21,92,2,4,1.7,2,0,2.3,Yes,0.425,3.91
756,CUS00757,63,Female,Kaduna,Mobile,Debit card,Fashion,206985.74,5,41397.15,65,0,6,3.7,4,0,4.0,No,0.925,14.8
757,CUS00758,18,Male,Anambra,Mobile,Bank transfer,Food,82131.46,13,6317.8,54,4,1,4.4,8,0,0.7,Yes,0.367,3.08
758,CUS00759,62,Male,Rivers,Desktop,Bank transfer,Food,45513.22,2,22756.61,32,0,3,1.9,1,0,2.8,Yes,1.9,5.32
759,CUS00760,30,Male,Anambra,Mobile,Bank transfer,Sports,21681.08,9,2409.01,27,0,3,3.9,5,1,2.1,No,0.78,8.19
760,CUS00761,21,Male,Abuja,Mobile,Bank transfer,Electronics,75099.19,6,12516.53,87,0,3,4.8,3,1,3.2,No,1.6,15.36
761,CUS00762,18,Female,Delta,Pc,Debit card,Food,79266.69,4,19816.67,51,1,0,5.0,5,0,1.6,No,0.833,8.0
762,CUS00763,57,Female,Bauchi,Tablet,Bank transfer,Fashion,89619.05,20,4480.95,1,0,3,3.8,7,0,2.7,No,0.543,10.26
763,CUS00764,49,Male,Bauchi,Mobile,Bank transfer,Electronics,71599.17,10,7159.92,24,1,0,4.0,3,0,3.7,No,1.0,14.8
764,CUS00765,51,Female,Anambra,Mobile,USSD,Electronics,113495.14,11,10317.74,19,0,3,1.4,6,0,1.0,Yes,0.233,1.4
765,CUS00766,45,Female,Delta,Mobile,Debit card,Fashion,67556.66,13,5196.67,28,0,0,5.0,8,0,2.4,No,0.625,12.0
766,CUS00767,89,Male,Delta,Tablet,Bank transfer,Auto,500.0,1,500.0,61,0,0,2.9,4,1,0.0,No,0.725,0.0
767,CUS00768,25,Female,Lagos,Mobile,Bank transfer,Fashion,78278.73,16,4892.42,41,1,4,2.6,5,1,3.1,Yes,0.433,8.06
768,CUS00769,56,Female,Abuja,Mobile,Bank transfer,Books,500.0,1,500.0,42,0,1,3.2,2,0,4.9,No,1.6,15.68
769,CUS00770,43,Male,Kaduna,Mobile,USSD,Electronics,100919.68,4,25229.92,84,0,1,5.0,4,1,0.1,No,1.25,0.5
770,CUS00771,51,Female,Delta,Mobile,Bank transfer,Food,40931.49,21,1949.12,24,1,5,3.5,3,0,1.9,No,0.875,6.65
771,CUS00772,20,Male,Oyo,Pc,USSD,Beauty,92351.22,10,9235.12,100,4,3,3.6,5,0,3.3,Yes,0.4,11.88
772,CUS00773,29,Male,Borno,Mobile,Bank transfer,Fashion,144133.37,9,16014.82,24,1,4,5.0,6,1,2.0,No,0.714,10.0
773,CUS00774,18,Male,Bauchi,Phone,Bank transfer,Food,42306.31,7,6043.76,47,0,2,3.5,3,3,2.2,No,1.167,7.7
774,CUS00775,61,Male,Oyo,Laptop,Debit card,Electronics,132756.53,7,18965.22,36,0,8,2.5,7,1,1.4,Yes,0.357,3.5
775,CUS00776,22,Female,Abuja,Mobile,Debit card,Electronics,65497.47,3,21832.49,48,1,1,5.0,7,0,1.4,No,0.625,7.0
776,CUS00777,47,Female,Delta,Desktop,Debit card,Electronics,163893.77,1,163893.77,58,0,6,2.9,5,1,1.9,Yes,0.58,5.51
777,CUS00778,47,Female,Rivers,Mobile,Debit card,Home,68568.13,11,6233.47,58,2,2,3.5,2,1,2.1,No,0.875,7.35
778,CUS00779,34,Female,Bauchi,Desktop,POS,Food,47177.82,11,4288.89,22,1,0,4.8,2,1,0.2,No,1.6,0.96
779,CUS00780,64,Female,Lagos,Mobile,Cash,Food,115925.73,15,7728.38,11,2,3,4.1,2,3,1.9,Yes,1.025,7.79
780,CUS00781,40,Male,Imo,Mobile,Bank transfer,Fashion,217428.06,4,54357.02,120,0,3,5.0,5,0,4.4,No,1.0,22.0
781,CUS00782,32,Male,Lagos,Pc,USSD,Beauty,47134.77,11,4284.98,30,2,0,5.0,1,1,1.4,No,1.667,7.0
782,CUS00783,54,Female,Borno,Desktop,USSD,Food,63497.21,6,10582.87,65,0,1,3.3,5,2,0.1,No,0.66,0.33
783,CUS00784,38,Female,Enugu,Tablet,USSD,Home,82992.71,13,6384.05,1,0,2,2.7,1,2,1.8,No,2.7,4.86
784,CUS00785,31,Male,Imo,Mobile,Bank transfer,Electronics,145398.11,13,11184.47,36,4,3,3.5,5,0,0.9,Yes,0.389,3.15
785,CUS00786,19,Female,Kano,Laptop,USSD,Fashion,500.0,9,55.56,41,0,0,5.0,4,0,0.0,No,1.25,0.0
786,CUS00787,28,Male,Delta,Mobile,Bank transfer,Fashion,86038.63,6,14339.77,59,0,5,5.0,6,2,2.2,No,0.833,11.0
787,CUS00788,56,Female,Abuja,Laptop,Debit card,Home,113120.66,12,9426.72,1,0,2,4.6,6,3,0.9,No,0.767,4.14
788,CUS00789,55,Female,Bauchi,Mobile,USSD,Fashion,93705.19,11,8518.65,49,4,0,2.8,6,1,1.1,Yes,0.28,3.08
789,CUS00790,51,Male,Kano,Mobile,Debit card,Beauty,143943.93,4,35985.98,10,3,4,5.0,6,0,2.2,No,0.556,11.0
790,CUS00791,55,Male,Abuja,Mobile,Debit card,Fashion,81654.46,1,81654.46,54,3,2,2.8,4,0,0.0,Yes,0.4,0.0
791,CUS00792,51,Male,Borno,Mobile,Cash,Electronics,76695.19,6,12782.53,13,0,5,2.3,1,3,0.0,No,2.3,0.0
792,CUS00793,35,Male,Anambra,Desktop,Bank transfer,Food,111654.83,15,7443.66,19,4,3,3.3,1,1,3.0,Yes,0.66,9.9
793,CUS00794,47,Male,Delta,Mobile,USSD,Beauty,89469.12,13,6882.24,36,1,2,3.0,1,0,0.0,No,1.5,0.0
794,CUS00795,32,Female,Kaduna,Desktop,Debit card,Food,67431.61,2,33715.8,13,2,2,4.1,1,0,0.5,No,1.367,2.05
795,CUS00796,44,Male,Kaduna,Mobile,Debit card,Fashion,108226.48,2,54113.24,30,1,3,3.4,4,1,0.0,Yes,0.68,0.0
796,CUS00797,51,Male,Delta,Mobile,POS,Electronics,55636.23,14,3974.02,9,0,2,4.1,2,1,1.3,No,2.05,5.33
797,CUS00798,55,Male,Imo,Pc,USSD,Fashion,57497.03,2,28748.52,1,0,1,3.2,3,0,2.6,No,1.067,8.32
798,CUS00799,50,Male,Enugu,Desktop,Bank transfer,Home,61240.27,10,6124.03,75,0,4,2.8,4,0,2.2,No,0.7,6.16
799,CUS00800,41,Female,Enugu,Mobile,Bank transfer,Beauty,145888.11,4,36472.03,6,1,2,2.9,3,0,5.6,No,0.725,16.24
800,CUS00801,32,Male,Imo,Desktop,USSD,Food,500.0,16,31.25,39,1,3,5.0,4,2,3.6,No,1.0,18.0
801,CUS00802,47,Female,Kaduna,Mobile,Debit card,Food,102801.95,4,25700.49,67,0,5,3.7,3,0,0.6,No,1.233,2.22
802,CUS00803,59,Female,Rivers,Mobile,Debit card,Home,86542.23,13,6657.09,26,3,2,1.5,2,1,0.2,Yes,0.3,0.3
803,CUS00804,34,Female,Imo,Mobile,Debit card,Food,9360.83,8,1170.1,20,0,3,3.0,3,2,6.1,Yes,1.0,18.3
804,CUS00805,22,Male,Bauchi,Mobile,Bank transfer,Beauty,98937.71,9,10993.08,51,1,1,3.6,6,1,3.6,Yes,0.514,12.96
805,CUS00806,46,Female,Kaduna,Desktop,Bank transfer,Fashion,106408.84,1,106408.84,78,2,3,5.0,3,0,2.9,No,1.0,14.5
806,CUS00807,21,Male,Rivers,Mobile,Bank transfer,Food,111533.77,1,111533.77,9,2,3,4.5,7,1,2.1,Yes,0.5,9.45
807,CUS00808,27,Male,Borno,Mobile,USSD,Food,500.0,6,83.33,40,0,4,2.6,6,1,2.4,Yes,0.433,6.24
808,CUS00809,34,Male,Kano,Mobile,Bank transfer,Home,146487.52,9,16276.39,1,1,1,5.0,2,2,0.0,No,1.667,0.0
809,CUS00810,27,Male,Rivers,Mobile,Debit card,Food,51801.85,2,25900.92,33,2,2,3.5,1,1,2.2,No,1.167,7.7
810,CUS00811,34,Female,Kano,Mobile,Bank transfer,Fashion,115895.55,2,57947.78,46,3,4,4.7,3,0,2.1,Yes,0.783,9.87
811,CUS00812,37,Male,Abuja,Mobile,Debit card,Electronics,118348.32,10,11834.83,19,0,3,3.5,6,2,0.6,Yes,0.583,2.1
812,CUS00813,41,Female,Oyo,Desktop,Bank transfer,Food,45548.63,10,4554.86,31,1,1,1.1,3,2,1.2,Yes,0.275,1.32
813,CUS00814,22,Female,Abuja,Laptop,Bank transfer,Beauty,114720.7,7,16388.67,2,3,5,2.1,5,0,4.3,Yes,0.262,9.03
814,CUS00815,51,Female,Kaduna,Mobile,USSD,Fashion,67652.8,11,6150.25,47,0,0,1.0,6,2,1.8,Yes,0.167,1.8
815,CUS00816,23,Female,Kano,Mobile,Debit card,Books,500.0,2,250.0,76,0,4,5.0,2,1,5.1,No,2.5,25.5
816,CUS00817,19,Male,Kaduna,Mobile,Debit card,Fashion,137548.39,6,22924.73,12,3,0,3.7,2,1,0.0,No,0.74,0.0
817,CUS00818,30,Female,Imo,Mobile,Debit card,Food,50122.98,16,3132.69,26,2,6,2.6,5,2,1.2,Yes,0.371,3.12
818,CUS00819,60,Female,Delta,Mobile,Debit card,Fashion,46547.79,8,5818.47,60,1,0,4.0,4,0,0.0,No,0.8,0.0
819,CUS00820,60,Female,Bauchi,Mobile,Debit card,Electronics,217428.06,8,27178.51,81,0,5,3.7,2,1,0.2,Yes,1.85,0.74
820,CUS00821,28,Female,Lagos,Mobile,Cash,Home,217428.06,19,11443.58,1,0,2,4.1,3,0,0.8,No,1.367,3.28
821,CUS00822,64,Male,Kaduna,Mobile,Debit card,Food,82422.83,1,82422.83,39,0,2,4.7,4,0,2.5,No,1.175,11.75
822,CUS00823,40,Male,Bauchi,Tablet,Debit card,Beauty,217428.06,11,19766.19,53,3,3,3.2,1,0,2.4,Yes,0.8,7.68
823,CUS00824,33,Female,Imo,Mobile,USSD,Auto,24722.98,16,1545.19,41,0,4,2.6,5,1,1.0,No,0.52,2.6
824,CUS00825,48,Female,Rivers,Mobile,USSD,Food,51592.61,6,8598.77,1,1,1,4.3,3,0,0.0,No,1.075,0.0
825,CUS00826,28,Female,Imo,Desktop,USSD,Food,79780.13,12,6648.34,60,0,1,4.3,1,2,4.2,No,4.3,18.06
826,CUS00827,33,Female,Borno,Mobile,USSD,Food,170404.93,3,56801.64,90,2,4,3.6,3,2,1.6,Yes,0.72,5.76
827,CUS00828,25,Female,Abuja,Desktop,Bank transfer,Beauty,79878.44,4,19969.61,48,0,0,5.0,2,2,0.3,No,2.5,1.5
828,CUS00829,89,Male,Rivers,Mobile,Bank transfer,Fashion,133835.0,9,14870.56,14,0,1,3.5,7,1,2.4,No,0.5,8.4
829,CUS00830,57,Male,Lagos,Mobile,Debit card,Fashion,86734.98,11,7885.0,29,0,9,2.6,2,1,2.3,No,1.3,5.98
830,CUS00831,21,Male,Kano,Mobile,Bank transfer,Home,63235.36,13,4864.26,98,0,1,3.9,1,0,1.5,No,3.9,5.85
831,CUS00832,42,Female,Delta,Desktop,Bank transfer,Sports,84914.48,15,5660.97,72,1,5,2.8,5,1,2.2,Yes,0.467,6.16
832,CUS00833,20,Male,Bauchi,Mobile,Bank transfer,Electronics,77421.11,7,11060.16,64,0,1,4.0,2,1,0.3,No,2.0,1.2
833,CUS00834,49,Male,Delta,Desktop,Bank transfer,Sports,112164.06,13,8628.0,55,4,4,2.7,2,1,3.1,Yes,0.45,8.37
834,CUS00835,20,Female,Oyo,Mobile,USSD,Electronics,146857.51,6,24476.25,25,0,4,3.1,5,2,0.5,Yes,0.62,1.55
835,CUS00836,44,Male,Imo,Tablet,Bank transfer,Electronics,101185.64,12,8432.14,38,0,5,5.0,1,0,1.1,No,5.0,5.5
836,CUS00837,46,Female,Kaduna,Desktop,Bank transfer,Beauty,138418.5,9,15379.83,42,1,2,3.1,2,0,3.0,No,1.033,9.3
837,CUS00838,49,Female,Kano,Mobile,Bank transfer,Food,41584.46,10,4158.45,61,0,6,2.7,7,1,3.8,Yes,0.386,10.26
838,CUS00839,36,Male,Oyo,Mobile,USSD,Beauty,66341.63,10,6634.16,90,0,1,4.7,5,0,4.4,No,0.94,20.68
839,CUS00840,38,Male,Imo,Mobile,Cash,Electronics,52406.39,1,52406.39,78,0,3,2.4,3,0,3.6,Yes,0.8,8.64
840,CUS00841,22,Male,Anambra,Mobile,Bank transfer,Food,99150.01,2,49575.0,2,0,3,2.8,4,1,1.5,No,0.7,4.2
841,CUS00842,35,Male,Kaduna,Mobile,Bank transfer,Fashion,68846.87,8,8605.86,51,0,0,4.1,5,0,0.0,No,0.82,0.0
842,CUS00843,45,Female,Rivers,Mobile,USSD,Fashion,117839.78,1,117839.78,67,3,2,4.4,5,2,4.1,Yes,0.55,18.04
843,CUS00844,59,Female,Abuja,Mobile,Debit card,Beauty,43104.92,12,3592.08,63,1,3,4.7,2,0,4.1,Yes,1.567,19.27
844,CUS00845,39,Male,Bauchi,Phone,Cash,Home,86936.39,12,7244.7,26,2,2,2.8,4,2,1.0,Yes,0.467,2.8
845,CUS00846,38,Male,Borno,Mobile,Cash,Fashion,115908.61,9,12878.73,132,1,7,4.1,2,1,3.4,No,1.367,13.94
846,CUS00847,23,Female,Lagos,Laptop,Debit card,Electronics,500.0,2,250.0,6,2,1,3.0,3,0,1.5,No,0.6,4.5
847,CUS00848,18,Male,Lagos,Mobile,POS,Food,180473.41,14,12890.96,12,0,5,2.9,4,0,4.3,No,0.725,12.47
848,CUS00849,22,Female,Rivers,Mobile,Bank transfer,Fashion,72258.17,18,4014.34,52,0,4,4.7,3,0,1.2,No,1.567,5.64
849,CUS00850,58,Female,Enugu,Mobile,Cash,Food,500.0,8,62.5,108,2,2,3.0,5,0,5.0,Yes,0.429,15.0
850,CUS00851,29,Female,Lagos,Mobile,USSD,Sports,92114.23,10,9211.42,19,0,1,3.8,4,2,3.2,No,0.95,12.16
851,CUS00852,43,Male,Bauchi,Mobile,Debit card,Electronics,86504.96,9,9611.66,37,3,1,3.7,1,0,4.7,No,0.925,17.39
852,CUS00853,63,Female,Rivers,Mobile,Cash,Auto,81314.75,10,8131.48,77,3,1,2.4,1,2,1.3,Yes,0.6,3.12
853,CUS00854,51,Male,Kano,Mobile,Bank transfer,Beauty,129603.6,7,18514.8,44,0,0,4.5,3,0,2.6,No,1.5,11.7
854,CUS00855,31,Female,Lagos,Pc,Cash,Fashion,118635.02,7,16947.86,34,0,0,4.1,7,1,0.5,No,0.586,2.05
855,CUS00856,43,Female,Delta,Mobile,Bank transfer,Electronics,98404.43,12,8200.37,61,0,0,1.5,2,0,3.3,No,0.75,4.95
856,CUS00857,62,Male,Rivers,Mobile,POS,Fashion,105257.0,19,5539.84,53,0,5,3.8,3,0,3.3,No,1.267,12.54
857,CUS00858,44,Male,Bauchi,Mobile,Bank transfer,Electronics,80303.87,1,80303.87,75,0,4,5.0,2,0,5.6,Yes,2.5,28.0
858,CUS00859,26,Male,Delta,Mobile,Bank transfer,Home,164897.09,7,23556.73,83,1,4,4.6,2,0,2.7,Yes,1.533,12.42
859,CUS00860,43,Female,Kaduna,Mobile,Debit card,Fashion,92123.84,2,46061.92,54,0,4,2.1,4,0,3.1,Yes,0.525,6.51
860,CUS00861,64,Female,Kaduna,Mobile,Bank transfer,Electronics,91284.33,15,6085.62,53,1,3,3.1,6,0,1.3,Yes,0.443,4.03
861,CUS00862,39,Female,Lagos,Mobile,Debit card,Home,87926.11,5,17585.22,51,1,5,3.9,4,1,2.8,No,0.78,10.92
862,CUS00863,64,Male,Delta,Mobile,Debit card,Beauty,121597.62,1,121597.62,59,0,1,3.6,2,2,1.4,No,1.8,5.04
863,CUS00864,47,Male,Abuja,Desktop,USSD,Food,47026.58,11,4275.14,46,3,3,4.3,9,1,2.2,Yes,0.358,9.46
864,CUS00865,60,Male,Imo,Laptop,Debit card,Food,6534.73,16,408.42,44,1,4,2.0,4,2,2.3,Yes,0.4,4.6
865,CUS00866,34,Male,Kaduna,Desktop,Bank transfer,Fashion,92057.04,11,8368.82,80,2,0,5.0,2,1,1.5,No,1.25,7.5
866,CUS00867,43,Female,Abuja,Pc,USSD,Home,97655.37,9,10850.6,90,0,9,4.0,6,1,2.1,Yes,0.667,8.4
867,CUS00868,53,Female,Kano,Mobile,Debit card,Food,152031.97,10,15203.2,1,1,3,4.9,3,0,1.4,No,1.225,6.86
868,CUS00869,18,Male,Rivers,Desktop,Bank transfer,Fashion,27833.71,15,1855.58,45,2,3,4.4,7,1,1.4,No,0.489,6.16
869,CUS00870,25,Female,Imo,Mobile,Bank transfer,Beauty,136961.22,3,45653.74,24,0,5,3.5,2,1,3.6,No,1.75,12.6
870,CUS00871,52,Male,Oyo,Mobile,USSD,Food,191533.65,7,27361.95,35,4,4,2.2,6,2,2.3,Yes,0.22,5.06
871,CUS00872,32,Male,Bauchi,Mobile,POS,Food,68000.58,5,13600.12,57,1,3,2.9,4,1,2.5,Yes,0.58,7.25
872,CUS00873,64,Female,Borno,Desktop,USSD,Fashion,26907.6,2,13453.8,65,2,3,5.0,6,2,0.0,No,0.625,0.0
873,CUS00874,39,Male,Rivers,Mobile,USSD,Auto,83657.61,6,13942.94,41,1,0,4.9,7,0,2.6,No,0.612,12.74
874,CUS00875,31,Female,Imo,Desktop,Debit card,Food,88686.96,13,6822.07,1,1,1,2.9,1,0,2.8,No,1.45,8.12
875,CUS00876,43,Male,Bauchi,Tablet,Debit card,Beauty,110370.45,10,11037.04,16,0,4,1.0,6,1,1.4,Yes,0.167,1.4
876,CUS00877,45,Female,Imo,Desktop,Debit card,Fashion,58387.24,11,5307.93,71,1,3,3.3,1,2,5.1,No,1.65,16.83
877,CUS00878,40,Female,Delta,Mobile,Bank transfer,Fashion,154983.93,8,19372.99,1,0,5,3.2,1,0,0.0,No,3.2,0.0
878,CUS00879,31,Male,Kano,Desktop,Bank transfer,Electronics,34846.05,10,3484.61,80,0,2,3.3,2,0,3.2,No,1.65,10.56
879,CUS00880,41,Male,Anambra,Mobile,Debit card,Home,6735.77,3,2245.26,60,3,0,4.0,5,1,3.1,Yes,0.5,12.4
880,CUS00881,19,Male,Borno,Mobile,Debit card,Fashion,134801.97,6,22467.0,84,0,5,4.4,4,0,2.8,No,1.1,12.32
881,CUS00882,62,Male,Lagos,Laptop,Bank transfer,Home,500.0,8,62.5,39,0,5,4.5,3,2,2.3,No,1.5,10.35
882,CUS00883,43,Male,Imo,Mobile,Bank transfer,Food,75814.16,9,8423.8,1,0,4,3.9,4,0,2.8,No,0.975,10.92
883,CUS00884,31,Male,Bauchi,Desktop,Bank transfer,Food,217428.06,9,24158.67,57,0,2,1.7,5,0,3.3,Yes,0.34,5.61
884,CUS00885,24,Male,Bauchi,Desktop,Bank transfer,Food,84458.04,7,12065.43,83,3,5,3.2,5,1,0.9,Yes,0.4,2.88
885,CUS00886,20,Female,Delta,Desktop,USSD,Food,34565.46,6,5760.91,72,0,9,5.0,6,2,2.4,No,0.833,12.0
886,CUS00887,64,Male,Abuja,Mobile,Debit card,Electronics,82417.11,21,3924.62,25,1,3,3.9,7,1,1.7,Yes,0.488,6.63
887,CUS00888,40,Female,Rivers,Mobile,Bank transfer,Fashion,82713.96,12,6892.83,47,3,0,3.9,3,1,0.4,Yes,0.65,1.56
888,CUS00889,63,Female,Anambra,Mobile,Bank transfer,Home,92229.25,10,9222.92,29,0,1,3.9,2,1,3.1,No,1.95,12.09
889,CUS00890,60,Female,Enugu,Mobile,POS,Home,114801.83,21,5466.75,20,1,4,3.9,6,0,1.2,No,0.557,4.68
890,CUS00891,64,Male,Lagos,Desktop,Debit card,Fashion,38240.0,21,1820.95,73,0,0,1.1,2,0,0.0,Yes,0.55,0.0
891,CUS00892,62,Female,Oyo,Mobile,Bank transfer,Food,160939.66,7,22991.38,9,4,3,3.3,2,0,1.2,Yes,0.55,3.96
892,CUS00893,35,Female,Enugu,Tablet,Bank transfer,Fashion,96030.14,21,4572.86,18,2,3,3.5,5,1,0.8,Yes,0.5,2.8
893,CUS00894,55,Male,Rivers,Pc,Debit card,Fashion,117705.73,1,117705.73,11,0,6,4.8,3,2,3.5,Yes,1.6,16.8
894,CUS00895,89,Male,Lagos,Mobile,USSD,Electronics,56733.28,1,56733.28,1,0,5,3.5,1,1,2.2,No,3.5,7.7
895,CUS00896,32,Female,Bauchi,Mobile,USSD,Electronics,142887.2,4,35721.8,49,0,4,1.9,2,1,4.1,No,0.95,7.79
896,CUS00897,42,Male,Oyo,Desktop,Bank transfer,Fashion,73432.64,9,8159.18,79,0,0,3.9,4,2,1.0,Yes,0.975,3.9
897,CUS00898,54,Male,Imo,Mobile,Bank transfer,Fashion,97489.86,6,16248.31,39,3,4,2.7,6,1,3.3,Yes,0.3,8.91
898,CUS00899,45,Female,Abuja,Laptop,Bank transfer,Fashion,43010.23,15,2867.35,1,0,4,2.3,6,0,6.3,No,0.383,14.49
899,CUS00900,27,Male,Anambra,Mobile,Bank transfer,Electronics,40138.08,1,40138.08,70,1,3,2.7,4,0,2.5,No,0.54,6.75
900,CUS00901,56,Male,Imo,Phone,USSD,Sports,115969.24,4,28992.31,95,0,0,4.0,8,3,3.3,Yes,0.5,13.2
901,CUS00902,34,Male,Abuja,Mobile,Bank transfer,Electronics,65037.69,15,4335.85,25,0,1,4.8,3,1,3.0,No,1.6,14.4
902,CUS00903,56,Female,Kano,Mobile,Debit card,Electronics,46577.96,8,5822.24,30,0,0,4.0,3,0,0.0,No,1.333,0.0
903,CUS00904,43,Female,Delta,Desktop,Bank transfer,Sports,56056.75,12,4671.4,60,0,0,4.1,1,0,2.9,No,4.1,11.89
904,CUS00905,43,Female,Lagos,Desktop,Bank transfer,Fashion,116452.89,18,6469.6,93,2,2,4.0,3,2,2.5,Yes,0.8,10.0
905,CUS00906,61,Male,Imo,Laptop,Bank transfer,Home,56693.3,4,14173.32,29,1,1,3.6,5,0,1.6,No,0.6,5.76
906,CUS00907,42,Female,Abuja,Mobile,Bank transfer,Beauty,79705.53,7,11386.5,5,1,8,4.2,7,2,0.7,No,0.525,2.94
907,CUS00908,34,Female,Enugu,Mobile,Debit card,Fashion,85676.25,6,14279.38,63,0,2,1.1,2,0,3.0,Yes,0.55,3.3
908,CUS00909,30,Male,Delta,Desktop,Bank transfer,Home,500.0,1,500.0,68,1,5,3.6,4,2,0.5,Yes,0.72,1.8
909,CUS00910,37,Female,Abuja,Desktop,Bank transfer,Electronics,18799.31,6,3133.22,45,0,0,2.5,6,1,5.2,Yes,0.417,13.0
910,CUS00911,42,Female,Kaduna,Desktop,Debit card,Beauty,217428.06,12,18119.0,28,1,1,4.7,4,1,2.2,No,0.94,10.34
911,CUS00912,21,Female,Kano,Mobile,Bank transfer,Food,51833.68,10,5183.37,74,3,3,3.4,1,0,0.2,No,0.85,0.68
912,CUS00913,27,Male,Rivers,Mobile,Debit card,Fashion,132552.62,11,12050.24,60,0,1,3.5,4,2,1.2,No,0.875,4.2
913,CUS00914,20,Male,Imo,Mobile,Bank transfer,Sports,128506.32,6,21417.72,21,0,2,2.0,5,1,1.6,Yes,0.4,3.2
914,CUS00915,58,Female,Anambra,Phone,Debit card,Electronics,117362.59,4,29340.65,46,0,2,4.5,2,0,5.6,No,2.25,25.2
915,CUS00916,62,Female,Kano,Mobile,Bank transfer,Fashion,166889.73,14,11920.7,4,2,2,4.1,3,0,0.7,No,0.82,2.87
916,CUS00917,35,Female,Delta,Desktop,Bank transfer,Sports,81260.98,5,16252.2,65,1,6,4.1,1,1,1.8,No,2.05,7.38
917,CUS00918,64,Male,Kaduna,Mobile,USSD,Food,114199.69,9,12688.85,37,3,3,2.7,1,0,1.2,Yes,0.675,3.24
918,CUS00919,53,Male,Lagos,Desktop,Debit card,Fashion,58701.96,8,7337.74,31,1,3,2.7,6,0,2.7,Yes,0.386,7.29
919,CUS00920,64,Male,Enugu,Mobile,Bank transfer,Fashion,195356.65,15,13023.78,44,1,4,3.7,3,0,1.2,No,0.925,4.44
920,CUS00921,39,Male,Anambra,Desktop,USSD,Food,217428.06,12,18119.0,46,1,4,2.8,7,0,0.3,Yes,0.35,0.84
921,CUS00922,51,Male,Imo,Mobile,Bank transfer,Food,85534.62,1,85534.62,71,2,2,3.9,5,1,1.7,Yes,0.557,6.63
922,CUS00923,64,Female,Anambra,Laptop,USSD,Fashion,102396.38,2,51198.19,62,0,2,5.0,3,1,1.6,Yes,1.667,8.0
923,CUS00924,25,Female,Kano,Mobile,Debit card,Food,88686.96,10,8868.7,40,1,3,3.0,3,2,1.1,Yes,0.75,3.3
924,CUS00925,57,Female,Delta,Desktop,Cash,Food,78378.72,7,11196.96,67,0,5,5.0,5,1,1.2,No,1.0,6.0
925,CUS00926,61,Female,Lagos,Desktop,POS,Food,55451.92,5,11090.38,57,2,5,3.9,5,0,3.8,Yes,0.557,14.82
926,CUS00927,36,Female,Bauchi,Mobile,POS,Auto,124329.54,13,9563.81,32,0,2,3.7,4,1,1.5,No,0.925,5.55
927,CUS00928,59,Female,Kaduna,Mobile,Debit card,Home,88529.77,8,11066.22,41,0,4,5.0,6,1,0.3,No,0.833,1.5
928,CUS00929,58,Female,Imo,Pc,USSD,Sports,93234.75,8,11654.34,40,1,2,1.2,3,0,1.3,Yes,0.3,1.56
929,CUS00930,54,Male,Bauchi,Phone,Bank transfer,Fashion,47457.79,11,4314.34,60,0,3,2.7,2,1,2.1,No,1.35,5.67
930,CUS00931,23,Female,Enugu,Pc,Debit card,Auto,7704.75,6,1284.12,33,0,2,3.1,3,2,0.0,Yes,1.033,0.0
931,CUS00932,43,Female,Lagos,Laptop,Bank transfer,Electronics,95626.41,15,6375.09,33,2,2,4.4,4,1,4.4,Yes,0.733,19.36
932,CUS00933,51,Female,Borno,Mobile,Bank transfer,Electronics,125723.29,4,31430.82,104,1,5,4.4,1,0,3.3,No,2.2,14.52
933,CUS00934,62,Male,Borno,Desktop,Bank transfer,Beauty,74838.7,11,6803.52,73,1,3,2.6,1,1,4.1,No,1.3,10.66
934,CUS00935,23,Male,Lagos,Desktop,Bank transfer,Food,149639.33,15,9975.96,22,2,3,4.5,4,0,2.1,No,0.75,9.45
935,CUS00936,54,Female,Kaduna,Tablet,Debit card,Food,53323.77,1,53323.77,62,0,0,3.1,3,1,0.0,Yes,1.033,0.0
936,CUS00937,50,Male,Oyo,Desktop,Debit card,Home,37538.3,21,1787.54,48,0,2,4.7,3,1,4.3,No,1.567,20.21
937,CUS00938,39,Female,Bauchi,Desktop,Debit card,Electronics,81974.64,13,6305.74,56,0,2,2.5,3,0,0.7,No,0.833,1.75
938,CUS00939,38,Female,Abuja,Mobile,Debit card,Electronics,81283.33,13,6252.56,49,0,1,3.4,7,0,0.8,No,0.486,2.72
939,CUS00940,23,Female,Anambra,Mobile,Debit card,Food,119648.59,21,5697.55,80,0,3,3.0,6,0,2.2,Yes,0.5,6.6
940,CUS00941,23,Male,Imo,Mobile,Bank transfer,Fashion,50126.67,4,12531.67,55,0,2,4.6,1,1,4.1,No,4.6,18.86
